tess_id,signal_id,date_added,date_modified,source,ra,dec,pmra,pmdec,Tmag,bjd0,bjd0_uncert,period,period_uncert,morph_coeff,prim_width_pf,prim_depth_pf,prim_pos_pf,sec_width_pf,sec_depth_pf,sec_pos_pf,prim_width_2g,prim_depth_2g,prim_pos_2g,sec_width_2g,sec_depth_2g,sec_pos_2g,sectors
341258182,1,2020-07-28 16:42:43.353576,2021-09-16 17:36:45.507917,Light Curve File (LCF),254.021731996967,-40.3493267804482,-0.774825,-1.41666,6.5241,1630.5450150019851,0.0001090695361654,4.489909187372849,0.0001867853992365,0.43283364,0.06208272741876,0.1891893064669529,1.000020803288138,0.0831115252679357,0.0542469942080172,0.4540658396578461,0.09304522820958,0.2020468783010697,0.9999961425691072,0.1116317799697928,0.0600267897288424,0.4539849602548869,12
263035184,1,2020-07-28 16:42:43.439425,2021-09-16 17:36:45.558111,Light Curve File (LCF),264.489172244228,-39.1896091939861,-49.7714,-37.5294,8.262,1628.0235942584588,0.0019493032823447,0.3033045928117687,1.5401331938114102e-06,0.72670245,0.0765500655232693,0.0269309920980491,0.9957816764625969,,,,0.2972712692350284,0.11578069535358199,0.0022652788012371,0.2657492383106786,0.0952415781500291,0.5000029507106303,12
291320884,1,2020-07-28 16:42:43.521935,2021-09-16 17:36:45.608259,Light Curve File (LCF),260.956041450884,-57.411112974044,-52.8767,-98.3328,12.9315,1625.0688255980626,5.570928215092862e-05,0.3717522398856873,1.381054865634557e-06,0.5695585999999999,0.1007545008083357,0.3197503537903374,1.0000686561132714,0.0974465564208743,0.1477875221231483,0.5001636244833829,0.160845407742708,0.37035014050762294,0.9998884589941358,0.1569862411269342,0.1915530265596413,0.5001900032248969,12
279217728,1,2020-07-28 16:42:43.628198,2021-09-16 17:36:45.666667,Light Curve File (LCF),103.398688288025,-58.732024178093,-2.59477,20.2266,11.852,1630.0627380450544,0.0009741803921769999,8.730563041356259,0.0002682657250741,0.34514967,0.0424774496563363,0.063168177379408,1.0001923461007969,0.0273436311699807,0.006682031789542,0.4923179064532214,0.0659009537640092,0.0759983988896897,2.9019542104082857e-05,0.0792840510115634,0.0147515004193546,0.4925788514001152,"12,13"
167201539,1,2020-07-28 16:42:43.928427,2021-09-16 17:36:45.724730,Light Curve File (LCF),96.8807678804885,-67.7718948076381,-4.48523,40.7673,10.9701,1631.545445475454,0.0008661543217839999,9.468927773086696,4.742727949036406e-06,0.15195626,0.0159382665580658,0.0223706074219762,0.9998840594114341,,,,0.027937825621366003,0.0419352297431369,0.9999738831831444,,,,"12,13,28,29,30,31,32,33,34,35,36"
41561453,1,2020-07-28 16:42:44.113705,2021-09-16 17:36:45.783175,Light Curve File (LCF),228.139772397782,-55.3135561722229,-2.51521,-7.77295,10.1937,1625.1705841544076,0.0005195750763959,1.51378596446589,1.5837793674311484e-05,0.60687864,0.1409957923930493,0.4968388778598482,0.9996481931868604,0.1282163509131119,0.1266240399870986,0.4985157031000655,0.2249799481842046,0.5929711116433536,7.318279887022533e-06,0.2140622768766434,0.2003053046448374,0.49833328852079706,12
177631209,1,2020-07-28 16:42:44.295181,2021-09-16 17:36:45.841319,Light Curve File (LCF),236.094474735386,-41.8190882063271,-17.9942,-28.4261,6.1703,1630.6336433656077,0.0082352295396503,2.1442081335880365,0.0001277032785211,0.35953897,0.1018187766817735,0.0665044443494586,0.9958262973749952,,,,0.07809312610623599,0.0860782986738549,0.9996751365339231,,,,12
271893367,1,2020-07-28 16:42:44.464390,2021-09-16 17:36:45.900008,Light Curve File (LCF),112.965653102762,-73.6061526525514,-15.2146,27.1443,10.9031,1548.8572954393278,0.0659211763859275,5.85746222669708,0.0001878675317428,0.33829075,0.0171291686495175,0.0022326653945201,0.9890087066444272,,,,0.0714029530892249,0.007269523338928,0.0003500527290365,,,,"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,39"
374447935,1,2020-07-28 16:42:44.761786,2021-09-16 17:36:45.958183,Light Curve File (LCF),241.742573834235,-36.3934583501259,-36.9251,-16.2458,8.0161,1624.2925989913108,0.0323599705393462,15.51448815683563,0.0004205289817704,0.37467232,0.0584135523197159,0.0022532873739485,0.4978836331667124,0.0584691667543676,0.0019382422113982,1.0006423772678004,0.0720103323295955,0.0022727073317857,0.5000343451577558,0.06633816880733999,0.0018194857983673,0.0010292674127229,"12,39"
384742846,1,2020-07-28 16:42:44.861450,2021-09-16 17:36:46.008134,Light Curve File (LCF),258.728069723944,-82.8552499706255,21.0177,-25.9418,9.0547,1630.6365369507412,5.294281595524808e-05,6.3569360451504835,1.7314801805667915e-05,0.25029612,0.0314421432759179,0.2010097232664101,1.0001814656097594,0.033139665096645,0.0287856987206012,0.4966526767790468,0.0486939317811827,0.20148051930083397,0.0001813407625402,0.0490519153330309,0.0303059068688685,0.4966355174030722,"12,13"
298372701,1,2020-07-28 16:42:44.964358,2021-09-16 17:36:46.058130,Light Curve File (LCF),239.825703803864,-49.3664997085063,-28.6383,-38.0718,8.5097,1629.4584080210855,0.0017012624925946,1.6642684401690724,6.165086236187277e-06,0.26738626,0.0419963796644413,0.0006201749328146,0.1358331234638934,,,,,,,,,,"12,39"
430263572,1,2020-07-28 16:42:45.061831,2021-09-16 17:36:46.107983,Light Curve File (LCF),242.080879430256,-55.0465426044727,2.25782,-20.1058,10.33,1624.6987459373559,0.0024327790335927,1.24821394308382,0.0001765362124421,0.55354977,0.1034030817709185,0.0020305954044084,0.9886230909836417,,,,0.2395702478218672,0.0052701262744048,0.0065589215707091,,,,12
151300352,1,2020-07-28 16:42:45.155407,2021-09-16 17:36:46.158090,Light Curve File (LCF),258.759162087115,-33.5611582295692,9.83208,-178.744,9.16925,1627.7054246344205,0.0001191089193071,0.6214256749590775,2.4079442331181866e-05,0.7097007,0.2189707617629255,0.0296529212835203,0.9996195869442152,,,,,,,,,,12
301160638,1,2020-07-28 16:42:45.611468,2021-09-16 17:36:46.208073,Light Curve File (LCF),255.113011298538,-67.7810134664525,0.0947704,-4.00009,10.1862,1626.4808009940555,0.0013304062411179,16.018439712310382,0.0147614466471672,0.10915755,0.1517248592023432,0.0038741070714366,0.4747096836359977,,,,0.0131277359332196,0.0146027068267411,0.8250324457267231,,,,12
30450412,1,2020-07-28 16:42:45.886185,2021-09-16 17:36:46.258030,Light Curve File (LCF),265.117061509064,-44.0293692017556,-40.9632,-53.4771,16.3456,1628.1250279043222,0.0009309975855558,1.253843146478571,6.204528254727393e-06,0.35490164,,,,,,,0.1504464684124819,0.4579280887274353,0.9929268977437852,,,,"12,39"
284783117,1,2020-07-28 16:42:45.977957,2021-09-16 17:36:46.307903,Light Curve File (LCF),233.60196064719,-54.9002080645907,-158.509,-75.8467,13.9053,1626.3088655204806,0.0012572501969368,11.243485980967655,0.0013394233601573,0.21893376,0.0331603553330083,1.7380368925313159,0.9999161648310974,0.0383058180559264,1.6100073171191736,0.3244633430070771,0.0458729115240502,1.8392078767344757,0.999762538320748,0.0516560240065732,1.7205975867183474,0.3241007219078106,12
348555861,1,2020-07-28 16:42:46.170208,2021-09-16 17:36:46.358159,Light Curve File (LCF),254.339316974868,-53.7244037931305,-16.2045,-85.696,14.3177,1626.4335033841571,0.0075567066742697,2.1609241778912462,0.0010560895711391,0.31838363,,,1.0538525851367953,,,0.6486792954936281,0.1469512881190866,0.0814807769070982,0.9916528787739316,,,,12
407147727,1,2020-07-28 16:42:46.420146,2021-09-16 17:36:46.408099,Light Curve File (LCF),234.988963439803,-82.86439936352,-3.58276,-36.2216,9.0206,1625.432595610712,0.0030194498335731,0.5996011419373573,3.880164976899359e-05,0.5962594,0.1329311507343745,0.0005593017867965,1.0055197878095776,,,,0.2943419106189738,0.0009362154717775,0.9990099375104654,0.2455467535884921,0.0004456854261143,0.5038923569863025,"12,13"
279692257,1,2020-07-28 16:42:46.803579,2021-09-16 17:36:46.458216,Light Curve File (LCF),239.839969509446,-37.1981196344678,-6.33753,-4.56396,9.7217,1630.0744913008386,0.0003576271981273,2.616834796248475,7.824422085311866e-05,0.41893128,0.0433074320257967,0.0163798068715458,0.99999532460481,0.0351272150299093,0.0015211131074851,0.4981811919939943,0.0662494435020381,0.0191406169678477,1.642408860246246e-05,0.0564480435179085,0.0045292476807209,0.4980585907367738,12
349059354,1,2020-07-28 16:42:46.893657,2021-09-16 17:36:46.508086,Light Curve File (LCF),107.504508397115,-64.6187650227455,-8.42879,15.8677,11.0057,1354.237085125202,0.0013286657417665,1.6646631189785537,4.5248375220019454e-06,0.521825,0.0968928499973608,0.1354574239033645,1.001025693150606,,,,0.1599879833614607,0.1742057660583296,0.0002053605600558,,,,"2,5,6,12,13"
198076334,1,2020-07-28 16:42:46.993764,2021-09-16 17:36:46.558408,Light Curve File (LCF),63.6503914667638,-59.0896783601396,12.5265,7.6248,8.2054,1354.24201745586,0.0020191496228108,0.7826006127320226,2.101844623680904e-06,0.54514164,0.0961280435665565,0.0241342932576893,1.0024919609673149,0.0949631607370338,0.0200840185948183,0.5022750378988566,0.1404684104886456,0.0253352924211223,0.9993765661367491,0.1384180434943571,0.0241397175076187,0.5000046484227381,"2,3,4,5,8,12,29,30,31,32,35"
357040925,1,2020-07-28 16:42:47.105597,2021-09-16 17:36:46.608341,Light Curve File (LCF),179.90646531593,-78.2218872663971,-39.4,0.2,4.9085,1597.2443599758387,0.0002015833506447,0.5140398890052259,5.569510690972557e-06,0.8118348000000001,0.1663447626852978,0.0006683301754266,0.4991442132269159,0.1388200822969617,0.0006415469554856,1.0005249297533771,0.007350629855720999,0.0018452945249486,0.0003798409334149,,,,"11,12"
402918060,1,2020-07-28 16:42:47.436356,2021-09-16 17:36:46.658162,Light Curve File (LCF),225.558991759597,-72.2341768676579,-172.224,-249.503,13.2491,1626.2726801116387,0.0013795513907552,2.562287271469731,0.0001915102954641,0.36529857,0.0624247090908277,0.1066629554715263,0.5014756465527086,0.0500219097384092,0.0571999277594899,1.00106151866364,0.0690213466054039,0.1065429718833768,0.9997471547233546,0.0821506121246328,0.074132961928276,0.5008010963817341,12
305674644,1,2020-07-28 16:42:47.530739,2021-09-16 17:36:46.708056,Light Curve File (LCF),263.008325870404,-62.3675270991164,-11.393,-43.8177,10.1939,1625.110561024699,0.0035454520884741,0.3142172689495416,1.3219223814475711e-06,0.94495595,0.2695898130094968,0.0339047882115495,1.0023671688236941,0.2068628609682922,0.0244843059531933,0.5084459609554302,,,,,,,12
306987941,1,2020-07-28 16:42:47.622168,2021-09-16 17:36:46.758244,Light Curve File (LCF),266.939657,-64.098967,26.7765,-18.5059,11.467,1625.0468131185366,0.0003267182366926,0.4710207415241262,2.957731680408582e-06,0.60452724,0.1313314032232843,0.1496191869345817,0.999978215763731,0.1216786964624166,0.0412573159027795,0.4961375589292711,0.2280667683998569,0.1796900928410841,0.000735892492271,0.1784259842654402,0.0687634982755559,0.4941848402527199,12
381979901,1,2020-07-28 16:42:47.713936,2021-09-16 17:36:46.808109,Light Curve File (LCF),77.6053854472078,-59.5357402355352,1.58442,17.7107,11.6577,1625.630666092229,0.0011498389110329,3.2541356838537943,1.2069153651594887e-05,0.5010346,0.0525940834390805,0.0070562497930772,1.0075739902914156,,,,0.0979289730992439,0.0156945556593454,0.0072700062124769,0.2026209487820935,0.0017223815343627,0.49985253180324607,"12,13,27,28,29,30,31,32,33,34,35,36,37"
255319384,1,2020-07-28 16:42:48.178472,2021-09-16 17:36:46.858237,Light Curve File (LCF),239.63170178607,-42.7426900070509,4.29146,-26.5304,7.8654,1629.2564548594785,0.3280483439577892,2.296518700546745,0.0010141241176073,0.54197186,,,0.4320337371980662,,,1.0072307725569543,0.0067172118567069,0.0007365118141917,0.1808478568005329,,,,12
206912019,1,2020-07-28 16:42:48.272558,2021-09-16 17:36:46.908047,Light Curve File (LCF),242.63390483199,-54.3337132374568,-37.3768,-53.6945,9.6386,1624.9207703728423,0.0035382526148168,0.3572645721625835,1.838773884266232e-06,0.91274047,0.1201364372464619,0.0019950110917346,0.9920113881077448,0.1179172367632806,0.0019862252598432,0.4950694930433289,,,,,,,12
423987361,1,2020-07-28 16:42:48.889003,2021-09-16 17:36:46.958251,Light Curve File (LCF),235.841924580116,-63.6642078021259,-2.60358,-4.77529,9.6129,1629.8622986825806,0.0003546570344497,5.5332324096804495,0.0003171896646412,0.14053035,0.015917392099196,0.0455179208793843,1.0000296138222091,0.015264723291139998,0.009830918845689,0.5020874525312129,0.0011228365690779,0.0527261274380981,0.7583540719831957,0.0214969606192868,0.0497602052319549,8.294717430164518e-05,12
454058066,1,2020-07-28 16:42:48.997066,2021-09-16 17:36:47.008121,Light Curve File (LCF),225.633430997422,-64.961647254841,-3.27088,0.253556,8.2937,1628.994065030832,0.0049159795205468,6.456284317096385,0.0016655203369113,0.6667360999999999,0.0724704005962667,0.0921875643658154,1.0003774369937195,,,,0.1770266879012553,0.2003341132986682,0.0011462755055732,0.1781094616404795,0.1176519502584257,0.4990767270773409,12
389070884,1,2020-07-28 16:42:49.214240,2021-09-16 17:36:47.074955,Light Curve File (LCF),262.335273361657,-38.6456388650073,-5.43892,-76.7665,7.9771,1628.1941250290442,0.0070344292298626,8.542530085835145,0.0049499971460882,0.6601716999999999,0.3073374803540419,0.0016450292504552,0.5447778779291835,0.2479123315358041,0.0009877544485521,1.0451908646186079,,,,,,,"12,39"
343757299,1,2020-07-28 16:42:49.319897,2021-09-16 17:36:47.133206,Light Curve File (LCF),273.218639370363,-74.2866122933134,0.0628799,-14.1852,8.0866,1630.7041624647961,0.0002678358300727,5.81923473996931,7.980128136875209e-05,0.26035824,0.0350595560031821,0.0495326758354224,1.0000627809338771,,,,0.051345840548544006,0.0546208465577605,0.9999971411282988,0.0488663565020607,0.0051167802924706,0.500060417060533,"12,13"
342782002,1,2020-07-28 16:42:49.419950,2021-09-16 17:36:47.183308,Light Curve File (LCF),240.588312643531,-62.8909855466213,-12.2205,-25.2256,8.2222,1625.4999367380326,0.0241710783775715,1.0971317507656722,0.0004737190797781,0.54714596,,,0.0424610917957922,,,0.3700200817789617,0.0008429297164058,0.0026247848217010004,0.7217408169082835,0.2398865557120289,0.0013552555098128,0.0591321842765777,"12,39"
418720347,1,2020-07-28 16:42:49.646130,2021-09-16 17:36:47.233175,Light Curve File (LCF),210.260136376001,-82.6159606722656,38.4427,-0.200776,10.1087,1625.5232782922074,0.0003911641158538,1.803846475764536,7.0300785257604295e-06,0.45504296,0.0618826291658286,0.1728658490620473,0.9999893765489788,0.0623586956633608,0.0754370174871914,0.5000239106182329,0.0932063341757598,0.1895430448385457,0.0002115810036338,0.0863987884773988,0.0865714971933283,0.5001064060431353,"12,13"
202445608,1,2020-07-28 16:42:49.736238,2021-09-16 17:36:47.291698,Light Curve File (LCF),262.090647407105,-38.6966674816693,1.9917,-2.61866,8.137,1630.835226336087,0.0018112651673618,3.3692497638827543,0.0001425625315971,0.6216743,0.1325442505661671,0.1935182513926487,1.000191466351687,0.1313433801411838,0.1767183871856612,0.5004907480564715,0.2074895454687887,0.2416788468241733,0.9996345234763996,0.2098270181800027,0.2217229910067775,0.5000020080481737,12
357662316,1,2020-07-28 16:42:49.944892,2021-09-16 17:36:47.349939,Light Curve File (LCF),188.381725711108,-79.7545723437827,-134.967,-36.2287,8.4891,1598.8126175375423,0.0015838519314002,3.6126873275292097,0.0002328407419835,0.2323212,0.0183117944312656,0.0013598602174917,1.000559278040592,0.0162503585164749,0.0008450599777267,0.4905483653718514,0.0267053080994481,0.0018285533714349999,0.9999232319425956,,,,"11,12"
125115082,1,2020-07-28 16:42:50.161648,2021-09-16 17:36:47.408028,Light Curve File (LCF),256.322050191409,-47.84797964189,34.0052,-195.031,10.8119,1627.747691089983,0.0019242798757659,1.3010635072598664,0.000138538139371,0.5444257,0.126924456574744,0.0118021895556936,0.9954800405425256,,,,0.1965164813197241,0.0143674682225884,0.9935147472260238,,,,12
262614966,1,2020-07-28 16:42:50.272449,2021-09-16 17:36:47.466677,Light Curve File (LCF),116.643356231734,-62.8773304326651,0.569968,10.3162,10.8255,1544.624177,,1.1545645104828577,8.890054635779519e-06,0.95304215,0.2669970330224198,0.0144443345040972,0.8992893589216595,0.2680287222126833,0.0142846502190976,0.3996179298836596,,,,,,,"9,12,13"
280055342,1,2020-07-28 16:42:50.372538,2021-09-16 17:36:47.516459,Light Curve File (LCF),237.237213961844,-36.6556353117695,-5.51964,-20.3315,9.0537,1628.4622480572425,3.5058080584349234e-05,0.7865935711747879,4.275578451395923e-06,0.6282724000000001,0.1072643934638193,0.0785861920661767,1.0000942365355678,0.1034279070065216,0.0507736907288656,0.499877393019784,0.1663614429532882,0.103369439939663,7.819374955781923e-05,0.1662069301063276,0.0734266069218608,0.5000033181846606,12
341029467,1,2020-07-28 16:42:50.669541,2021-09-16 17:36:47.566718,Light Curve File (LCF),238.884850764206,-60.1776470446635,-45.6904,-70.8346,5.5769,1634.8976445947394,1.7887018270378307e-05,13.208596383672054,7.454904175041577e-05,0.20671809,,,0.3669557450896509,,,0.4119408616400898,0.036605094567949,0.1243701996208704,0.3801675507213861,0.0202358398176177,0.0975037278946109,0.6792973877226516,12
125857387,1,2020-07-28 16:42:50.772524,2021-09-16 17:36:47.616513,Light Curve File (LCF),256.760919143377,-47.0031648947303,1.37678,-3.69801,7.8195,1627.9144344174847,0.076536719950127,2.4947620347302233,0.0050031015508631,0.67999625,0.2261395527440686,0.1381142788664195,0.9938569193504292,,,,0.28797530284973805,0.1973410249558798,0.0245457951821628,,,,12
38494096,1,2020-07-28 16:42:51.336286,2021-09-16 17:36:47.666436,Light Curve File (LCF),255.344498787929,-32.62200263901,-61.98,-51.0,14.6672,1632.0238991469687,0.0020241235781668,4.8944544316607335,0.0009546224713989,0.52195,0.0919867848919593,1.553075118491506,0.9999423861686562,,,,0.13666226997942,1.808548334309357,0.9999031904556974,0.145865741048814,0.2685182063048479,0.5007057549604973,12
301247295,1,2020-07-28 16:42:51.719706,2021-09-16 17:36:47.716711,Light Curve File (LCF),255.089582853067,-69.5626453697809,-39.74,-46.1,9.5064,1629.0239237239819,0.8802362415990501,4.255882089017768,5.227455669576386e-05,0.44082904,,,,,,,0.1029694195136655,0.1546595723479389,0.000551271968688,,,,12
257737073,1,2020-07-28 16:42:51.822509,2021-09-16 17:36:47.766759,Light Curve File (LCF),32.3739954323736,-85.3034699398982,1.80779,13.7815,9.2648,1626.0878491340884,0.0006789340336581,1.3301489645061864,5.234589536007306e-05,0.51047707,0.0836675490695053,0.4388967314884566,1.0002419879519455,0.0810877140844755,0.3757519057217933,0.5005882269332881,0.1210906347318365,0.4882583293982125,0.9997256602827792,0.1199059490159148,0.4196698615300271,0.4999999511433904,12
220402294,1,2020-07-28 16:42:51.922024,2021-09-16 17:36:47.816539,Light Curve File (LCF),69.5598201448454,-57.1921582692006,5.45861,11.2727,11.2216,1545.5636601762674,9.4977403023222e-05,0.7852426816322957,1.6612749936806281e-06,0.6411873,0.155003238507841,0.3426125105013168,1.000019199359414,0.1374564950033658,0.0972354777374137,0.499438960705548,0.2614697369141883,0.4301797001347792,0.0001311397448838,0.2452133772326638,0.1722583135395894,0.5000047385083832,"9,12"
300324638,1,2020-07-28 16:42:52.022340,2021-09-16 17:36:47.866529,Light Curve File (LCF),110.406722661361,-66.2509231514205,-1.08158,13.7117,12.1492,1545.6448627257428,8.726880832909956e-05,2.6413905993212357,2.1121942315183158e-06,0.45833465,0.0610794121705331,0.3928924107863818,0.9999577209170921,0.0623856734666654,0.3590933995495871,0.5000698999333312,0.0890376644505611,0.4369852345837135,0.9999852778711664,0.0899786259926612,0.3962119745630339,0.4999896417121059,"9,12"
442829369,1,2020-07-28 16:42:52.219730,2021-09-16 17:36:47.916936,Light Curve File (LCF),238.927175579522,-33.1102560514512,23.7251,17.0152,8.9741,1631.2805289818655,0.0024795306321721,3.8623245579506964,0.000495706297888,0.40531072,0.050747147970289,0.2156023660221857,0.9997856045282768,0.052987820701922005,0.1521019683355897,0.4992623846845023,0.0728994329494076,0.2389307417320666,0.0004373004927671,0.0775674361015758,0.1688573959064975,0.5000002142462798,12
309619055,1,2020-07-28 16:42:52.544909,2021-09-16 17:36:47.966753,Light Curve File (LCF),78.9013656231867,-64.473581844063,10.1066,-2.81922,12.2803,1604.975573251816,0.0015130905796922,10.550928642510494,0.0004231988795062,0.16276075,0.0147554718940648,0.0124774746841325,0.9995271177316519,,,,0.020025157958900003,0.0140219168112765,7.384955424204225e-05,,,,"9,11,12,13"
25078120,1,2020-07-28 16:42:52.847052,2021-09-16 17:36:48.016635,Light Curve File (LCF),60.1678453464816,-69.2898266914584,13.412,7.32952,10.6754,1410.7725558719885,0.0116855918952296,0.8232097838119167,2.909019854335781e-06,0.9523901,0.2607456739055209,0.0043931322866475,0.998640383049448,0.2069588127572334,0.0027919127255141,0.5006590994391671,,,,,,,"4,5,6,7,8,9,10,11,12,13"
167656297,1,2020-07-28 16:42:52.943366,2021-09-16 17:36:48.066813,Light Curve File (LCF),102.518814342176,-60.0672159116272,1.47365,4.41668,13.9386,1572.2751393822782,0.0003140519306725,2.2656055372034367,5.956016794428366e-06,0.31920934,0.03272522276951299,0.0532957160949967,0.9996476595750784,0.0350122657934156,0.0294398944111298,0.5001337085516531,0.0517059749111673,0.0564762203242076,0.9996567209409638,0.0418138701544709,0.0321376588556312,0.5004227191370816,"2,3,4,5,6,7,8,9,10,12,13"
220397947,1,2020-07-28 16:42:53.035608,2021-09-16 17:36:48.116619,Light Curve File (LCF),69.0147289519965,-58.0759645389468,0.966045,24.4571,10.4038,1412.7938108249273,6.477025885942567e-05,3.5520270701111207,1.2128295758806473e-06,0.32809429999999995,0.0359597597641326,0.0712281405581323,1.0008589324883206,0.035688387873274004,0.0648872779414007,0.4998054419090753,0.0524582013535171,0.0783280143671981,0.0008595942617264,0.0527763795789776,0.0714706616539404,0.4998347358497104,"3,4,9,12"
342694097,1,2020-07-28 16:42:53.327648,2021-09-16 17:36:48.166748,Light Curve File (LCF),254.468561480274,-37.9965692654018,-3.8,1.6,7.1732,1629.6796230399427,0.0005259613831185,4.343323670436713,0.0001359691154281,0.64695525,0.1121249629332201,0.2568365582584102,1.0000450579736024,0.118531532667624,0.2247806948393853,0.5434405115734833,0.1686356098087668,0.2938560790527934,0.9999200391150224,0.1771435781550557,0.2591594409695928,0.543519280635858,12
124350360,1,2020-07-28 16:42:53.428082,2021-09-16 17:36:48.225008,Light Curve File (LCF),227.668635713893,-52.8052976861534,-134.78,-169.15,9.19014,1629.7033201434133,0.0003793079711158,17.116221264507853,0.0002705426826992,0.0071028173,0.0049041368728806,0.1435606925351749,1.0000180026734518,,,,0.0069343487857229,0.1570544799314324,1.7016735063173269e-06,,,,12
306272819,1,2020-07-28 16:42:53.736502,2021-09-16 17:36:48.283633,Light Curve File (LCF),264.740756304288,-61.4737317256155,-10.207,-11.2258,11.6885,1625.0492220644614,0.00046938017999300003,2.5461439409551816,6.477733484633319e-05,0.44451624,0.0567769970172178,0.4036809398410894,0.999800584099652,0.0562927939458042,0.3877306320440197,0.4998724428385471,0.0812279153361272,0.44311739257345506,1.0098644392360476e-05,0.0817784134031373,0.4240185523403439,0.5001387927049386,12
370676773,1,2020-07-28 16:42:54.039096,2021-09-16 17:36:48.341700,Light Curve File (LCF),226.377126322389,-53.5315026119874,-8.0558,-6.17162,9.0178,1627.0359040331034,0.0220873909693182,1.7986395749363808,3.1389138756887654e-05,0.90295017,0.2904330179311158,0.0382695618371449,1.0045013516782777,0.2941914843290308,0.0125551969478436,0.51275388876068,,,,,,,12
447493530,1,2020-07-28 16:42:54.219430,2021-09-16 17:36:48.391745,Light Curve File (LCF),253.097557851491,-63.8568033865674,-1.85768,-7.01311,11.2967,1626.0257943399024,0.0026649169180927,3.300784903491264,0.0008877611327071,0.5506624,0.0957878589203405,0.0127584925962502,1.0043578725760145,,,,0.1461644266734355,0.014865080304528,0.0038630744066024,,,,12
379865347,1,2020-07-28 16:42:54.419435,2021-09-16 17:36:48.441700,Light Curve File (LCF),257.284684333898,-37.9127715980931,13.7092,-70.4031,8.6257,1628.4843709307513,0.0063913583817338,0.9328605805801904,0.0003240430462654,0.4697192,0.1021463315223234,0.0004929393291002,1.003772867835477,,,,0.2511141877982511,0.0012225838519972,0.0139325412258256,,,,12
279323519,1,2020-07-28 16:42:54.519828,2021-09-16 17:36:48.491874,Light Curve File (LCF),104.402932643869,-58.6012541789222,-2.87697,4.60022,11.5532,1626.127485931086,0.0003987590976066,4.092784507170077,5.7306209375163064e-05,0.33160675,0.0430560686926109,0.0536870481995995,1.0000023678114398,0.0450807851382244,0.0025848449346673,0.5028140291981193,0.0664123780808807,0.0595533024012725,2.152864721434448e-05,0.0713664448045303,0.0058794085870423,0.4999198836591644,"12,13"
24133365,1,2020-07-28 16:42:54.619819,2021-09-16 17:36:48.541963,Light Curve File (LCF),238.609992940062,-27.5609996001683,8.61307,1.4972,8.40152,1628.7499911870145,0.0004228010732276,7.069040676046402,9.009685291960777e-05,0.3377064,0.0430691376178834,0.083318164631267,0.99998651295067,0.0475467113473601,0.0219829864856286,0.3753880902917521,0.0700176585686978,0.0871369545619883,6.357642876999084e-05,0.077310462923391,0.0265808532055159,0.3755821009683026,12
293151358,1,2020-07-28 16:42:54.713700,2021-09-16 17:36:48.616737,Light Curve File (LCF),260.875126992497,-67.9291404241839,-3.93231,-14.8723,8.8619,1626.6651025031174,1.5470329799427418e-05,2.3129764147096616,4.126227658218795e-06,0.5709388000000001,0.1224075752781387,0.5503119316806322,1.00000426133749,0.11714288135684499,0.068807030207018,0.5000878356954171,0.20072673239642397,0.6190919579826581,0.9999955063596871,0.1493956166486196,0.1191147667002784,0.5003686423321779,"12,13"
379806358,1,2020-07-28 16:42:55.205653,2021-09-16 17:36:48.683381,Light Curve File (LCF),256.874610232087,-70.882714140414,-17.0713,-3.44282,9.5996,1625.2140229892764,0.000249836767125,0.4307892976885879,2.332536507776428e-06,0.7221218,0.150075834196564,0.0037950324663554,0.999809627577894,0.1282408944420732,0.0013248134248623,0.5031793089306946,,,,,,,"12,13"
67267845,1,2020-07-28 16:42:55.305488,2021-09-16 17:36:48.733426,Light Curve File (LCF),240.959580773914,-29.9759364341211,-2.67662,1.8129,10.088,1629.7067311125204,7.941039530123817e-05,2.0253142832228703,1.0675407112081812e-05,0.5855776999999999,0.0839285206828364,0.0985214460463367,0.9999916096584391,0.0853576435226991,0.09176170353369802,0.499667205924822,0.1316411111377768,0.1203181413501096,3.02964188408728e-05,0.127576734288673,0.1139879973410527,0.4997418166497659,12
238229705,1,2020-07-28 16:42:55.847530,2021-09-16 17:36:48.783424,Light Curve File (LCF),59.1627244194374,-75.0662737372139,9.15903,8.17698,11.8964,1646.7233454124798,0.0022977813334415,31.47229354634652,0.0005440871403088,0.13553289,,,-0.1973974335406882,,,0.650732163689864,0.022437771138865,0.0278840856577852,1.7393741415583476e-05,,,,"12,13,28,29,32,33,35,36"
272086869,1,2020-07-28 16:42:56.452981,2021-09-16 17:36:48.942275,Light Curve File (LCF),115.674263859308,-72.5314698066969,-3.54872,9.86581,10.4932,1627.9815175321085,0.0003919351361219,3.982698365148748,6.187090526266202e-05,0.19291121,0.0275580738326408,0.0162650254008921,1.000025048436076,0.0346206330078564,0.0042495393191125,0.5550208115574264,0.03840102049578201,0.018578423962595,5.7096606752002845e-05,0.070748541626654,0.0051293444600685,0.5548249735335973,"12,13"
388128308,1,2020-07-28 16:42:56.744654,2021-09-16 17:36:49.441719,Light Curve File (LCF),63.7276614442021,-70.4945653200719,5.19901,8.87186,12.0168,1599.2634807142265,0.0041696855757891,1.1939727776227935,6.948994282618416e-05,0.4102045999999999,0.0433550910675238,0.0031621314082181,1.006077831384256,,,,0.0801437937521312,0.0055056782982751,6.516595631144871e-05,,,,"11,12,13"
