186595806,EB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
261332760,EB,1.008806819,1.009044108,1.011172793,1.010006916,1.009998711,1.008556731,1.010264328,1.007248456,1.002757085,0.997981668,0.988768601,0.98261612,0.974906235,0.968934249,0.961982684,0.95465227,0.943596079,0.93721242,0.930286127,0.921951639,0.912841914,0.904210365,0.895303578,0.890197965,0.877190626,0.870940582,0.863316289,0.855189258,0.847568182,0.837434129,0.832180798,0.821237385,0.815665141,0.805217423,0.801728029,0.792262486,0.7851443,0.779179526,0.771807723,0.768072832,0.76156604,0.757914706,0.753220354,0.751432765,0.743511457,0.743667461,0.740170319,0.739773451,0.737413925,0.739188689,0.737860694,0.737919818,0.739501941,0.741502652,0.745323614,0.746335423,0.75297589,0.755117043,0.760734332,0.762818638,0.768984335,0.777106197,0.78024867,0.790113309,0.79185604,0.801875491,0.808938282,0.818378835,0.826042306,0.835507212,0.843294643,0.850991255,0.860423336,0.866217171,0.87498756,0.880544917,0.897186671,0.90153615,0.916900528,0.915384833,0.930636241,0.934199901,0.945268045,0.954474427,0.958161807,0.974672682,0.972383795,0.988243655,0.994438875,0.996066491,1.002985063,1.010909812,1.009301962,1.014893274,1.010685734,1.013900022,1.013976614,1.010739363,1.011516061,1
94986319,P,0.998793841,1,1,0.999048143,0.998725319,0.998725319,1,1,0.999420244,0.999420244,0.999179266,0.999354375,0.999354375,0.999051281,0.99955466,0.99955466,0.99955466,0.999511979,0.999114347,0.999114347,0.998951863,0.999150849,0.999150849,0.998803658,0.998803658,0.998480369,0.998480369,0.999434128,1.000122119,1.000122119,0.999456386,0.998871699,0.998871699,0.998871699,0.999058384,0.999085578,0.999085578,0.999631853,0.999127445,0.999127445,0.997974463,0.997974463,1.000215057,1.000215057,1.000532413,0.998971835,0.998971835,0.999234743,0.999234743,0.999061943,0.999061943,0.99893637,0.99874534,0.99874534,0.999602074,0.997898483,0.997898483,0.997898483,0.999045677,0.999419928,0.999419928,0.998746749,0.998541886,0.998541886,0.998534581,0.998534581,0.999944079,0.999944079,0.997980697,0.997777396,0.997777396,0.998548147,0.997696909,0.997696909,0.997696909,0.998482156,0.998432303,0.998432303,0.99812426,0.998304073,0.998304073,0.998758793,0.998758793,0.998094169,0.998094169,0.999347757,0.999071431,0.999071431,0.999712406,0.998973896,0.998973896,0.998973896,1,0.998306888,0.998306888,1.001054451,0.997533148,0.997533148,0.997533148,1
251848941,P,1.001104244,0.999106667,0.999829395,1.002453163,0.997941498,1.000569031,0.998804649,1.000158451,0.998036409,0.999403186,1.000977511,0.999645043,0.998888378,0.99924156,0.997922497,0.998594572,0.999796477,0.999091613,1.001004181,0.998967992,1.00027654,0.998241921,0.999134258,1.000420084,0.999461981,1.000697101,1.000236101,0.99927647,0.998099794,0.999844617,0.999760417,0.997843729,0.998686375,0.998889282,0.999318874,0.999772602,1.000511705,1.000714477,0.999849978,1.000116606,0.999600519,0.999252221,1.001484503,0.999340312,0.999231741,0.99963906,0.998891031,1.000162738,0.998273268,0.999173174,0.999203916,0.999778271,0.999492914,1.000869332,0.999319688,1.000490603,0.99952965,0.999981006,0.998678414,1.000756115,0.999037392,0.99957421,0.999832124,1.000472146,0.998510332,0.999466601,0.999838721,0.997788328,1.000565007,0.997454439,0.998913392,0.998587677,1.001667791,0.999067444,0.999794577,0.999323415,0.999647759,0.999579429,1.000385597,0.999774357,0.999430397,0.999166856,1.000298935,1.000334491,0.998257515,1.000099936,1.000225735,0.999751016,0.999231707,0.99863777,0.998917323,1.000213642,0.999650995,1.000206899,1.001468546,0.999707211,0.999052117,1.000230713,1.000595746,1
235683377,P,1.000265665,1.000267386,1.00007633,1.000423909,0.999910736,0.999806658,1.000983347,0.999689541,1.000015376,1.000726269,0.999589424,1.000227371,0.999501717,0.999330233,1.0006219,1.000689662,1.000434695,0.999980504,0.999306376,0.999248195,0.99989835,0.999342898,0.999447953,0.999556153,1.000093652,0.999679231,1.000629169,1.000429084,0.999785189,0.999957691,0.998903207,0.999743929,0.999591547,0.999875238,0.999265296,0.999948538,1.000254457,0.99987352,0.999661353,1.000273991,1.000690023,1.000548747,1.001082479,1.000080681,0.998759912,0.998232469,0.998476957,0.998363936,0.997876134,0.998691962,0.997830094,0.999487399,0.998386426,0.999132121,0.998906988,1.000935487,1.000412673,0.999355835,1.00056504,0.999187301,0.999567937,1.000451383,0.999073098,0.999828662,0.999718161,1.000126532,0.999407316,1.000300377,0.999700559,0.999901287,0.999808014,0.999969424,1.000053906,0.99999049,1.000042447,0.999847508,1.000779147,0.999853664,0.999324561,1.000053113,1.00017764,0.999389127,0.998989365,1.000308777,1.000716172,1.00013171,1.000678383,0.999290481,0.999938971,1.000243476,1.000518264,0.999679874,0.999626432,1.000017664,0.999825896,1.000738734,0.999792129,0.999839892,0.999756912,1
280206394,P,0.992418293,0.992418293,0.992109155,0.99261279,0.991713261,0.992078664,0.992078664,0.990999257,0.991232984,0.989930864,0.991538858,0.991538858,0.992750951,0.991920936,0.990922014,0.993705098,0.993705098,0.992134492,0.992127169,0.99259827,0.992983978,0.992983978,0.992016516,0.994744212,0.991234544,0.992226015,0.992226015,0.99153337,0.99153337,0.99234563,0.990989917,0.990989917,0.991654749,0.991654749,0.991835911,0.99177889,0.99177889,0.991745311,0.991745311,0.991715853,0.99073141,0.99073141,0.990810734,0.990810734,0.992680588,0.991457469,0.991457469,0.993022994,0.993022994,0.991272364,0.993350902,0.99298956,0.990614845,0.990614845,0.99059787,0.990995289,0.990816155,0.992098226,0.992098226,0.99144534,0.991627449,0.992115592,0.992168679,0.992168679,0.991893318,0.99069893,0.991346493,0.992196999,0.992196999,0.99137048,0.992591049,0.992090999,0.992343657,0.992343657,0.990030239,0.991958782,0.991130548,0.991454814,0.991454814,0.992096151,0.992096151,0.992780957,0.992028973,0.992028973,0.992469824,0.992469824,0.991854449,0.991115503,0.991115503,0.991429532,0.991429532,0.992354592,0.992168558,0.992168558,0.993081284,0.993081284,0.991529416,0.992388587,0.992388587,1
201248411,P,1.000088387,0.999723768,1.000065434,1.000019121,1.000159468,0.999967491,0.999458446,1.000085185,0.999942156,0.999821233,0.999521711,1.000064532,0.999905095,0.999990317,0.999789813,1.000057869,1.000209542,0.99977837,0.999892001,1.000128849,0.999886291,0.999914544,1.000021379,1.000317048,0.99995821,1.000280736,0.999938706,0.999940969,1.000242203,1.000262667,1.000234238,1.000320997,0.999898376,0.999761276,1.000180114,1.000280933,1.000248208,0.999296432,0.999781677,0.999824235,0.999353811,0.998195324,0.997669535,0.996121815,0.99598635,0.995201858,0.993796709,0.993951054,0.993129294,0.992974718,0.993064216,0.992973079,0.993197753,0.993545275,0.994428498,0.994892254,0.995852333,0.996569275,0.997413415,0.998200291,0.999025984,0.999626016,1.000217344,0.999973357,0.999937257,1.000101658,0.99989006,0.999923997,1.000091635,0.999822866,0.999973003,0.99977083,1.000034389,1.00005301,1.000030161,0.999925291,0.999751183,0.999927144,0.999687697,0.999960499,1.000181933,1.000019756,1.000126088,0.999881102,1.000431738,1.000316587,0.99987168,0.999828454,1.000206688,0.999977237,0.999771415,1.000007209,0.99975482,0.99983414,1.000108144,0.999653822,1.000473333,0.999769782,0.999828058,1
117978580,EB,0.973263128,0.970226004,0.971365337,0.98494357,1.001875932,1.017916876,1.030234397,1.036532464,1.037095418,1.031858602,1.021629823,1.005451791,0.984644956,0.95999231,0.95522547,0.969631547,0.984226691,0.996868475,1.008438922,1.019319065,1.02896837,1.0364141,1.042183037,1.046866553,1.049057542,1.049727647,1.048296856,1.045022084,1.040497624,1.033510025,1.024870198,1.014621889,1.002522221,0.990001301,0.975488203,0.960640719,0.943584215,0.925249066,0.904673088,0.882684538,0.857990475,0.831220259,0.800482525,0.769349463,0.736677302,0.705015201,0.67515746,0.649700377,0.639696606,0.63866017,0.640023832,0.646115847,0.669419856,0.698868156,0.731795137,0.764487986,0.795753433,0.825995792,0.85450208,0.880172426,0.903560102,0.92348189,0.94253029,0.959669614,0.97546064,0.989976947,1.002735494,1.014679314,1.025474463,1.033968098,1.040847265,1.045877705,1.048904255,1.050454441,1.04997971,1.046830087,1.042251748,1.036511053,1.028163565,1.017928585,1.007572833,0.995509892,0.981503725,0.967251354,0.951822936,0.957192451,0.981998143,1.003351893,1.020234152,1.031881369,1.038824727,1.040089753,1.034793689,1.025024886,1.009899729,0.99358823,0.976057688,0.969345436,0.972180937,1
332910947,EB,0.998816479,1.003319109,1.007163783,1.008997524,1.00923039,1.003875089,0.998794321,0.996046681,0.995537847,0.996253708,0.996606256,0.99872041,1.000127967,1.000120114,1.000139901,1.000311222,1.000691886,1.000776695,1.000838056,1.000590412,1.000329505,1.000547024,0.999658562,0.999241154,0.998531725,0.996881356,0.992701939,0.988904849,0.98393085,0.979399493,0.973781828,0.968440873,0.9630274,0.95810067,0.953325904,0.948523828,0.943265735,0.939088699,0.932714414,0.905835539,0.863481138,0.809722684,0.746987912,0.678762702,0.601965086,0.527091198,0.451991251,0.382385017,0.335319267,0.32120852,0.344187135,0.399252673,0.467695863,0.542970539,0.616686246,0.686710624,0.752916263,0.809169794,0.857363544,0.899810936,0.919609436,0.924373427,0.92909039,0.934871782,0.939752892,0.945604743,0.952152822,0.959227838,0.965461186,0.972151535,0.978133633,0.984632011,0.990673948,0.995598585,0.99912099,0.999931214,0.999950848,0.999932594,1,1.000684985,1.000346566,1.000387365,0.999809741,1.000552716,1.000052171,1.000207026,0.999625831,0.999498518,0.997086827,0.996095359,0.995184996,0.99672008,0.999207599,1.004755989,1.007620148,1.008239203,1.007147036,1.005146741,1.001608015,1
437241830,EB,1.004117287,1.001504441,0.999502138,0.998574614,0.998403658,0.998796611,0.999347924,0.999798569,0.999934973,1.000023244,0.999982907,0.999893342,1.000054948,1.000105336,1.000003133,1.000050594,1.000143393,1.000228783,1.000253215,1.000241338,1.000276328,1.000178781,0.999966165,0.999736408,0.999563813,0.998496453,0.997162522,0.995625849,0.993979584,0.99208163,0.990276546,0.988326599,0.986182053,0.984185081,0.982083204,0.979993544,0.977868076,0.975998474,0.974206493,0.972371503,0.970465425,0.961136611,0.934777807,0.898828292,0.857839188,0.818517757,0.801684082,0.796970354,0.794509622,0.793766828,0.794510719,0.797102005,0.802040141,0.818677624,0.857713099,0.898233731,0.934737339,0.961044675,0.970945121,0.972684297,0.974482427,0.976439862,0.978454561,0.980530684,0.98256032,0.984539953,0.986682982,0.988732364,0.990685854,0.992585239,0.994387046,0.995912953,0.997395185,0.998600691,0.999409836,0.9997232,1.000036064,1.000167579,1.000325766,1.000386469,1.000352937,1.000200319,1.000117907,0.999989373,0.99996011,1.000056191,1.00003554,0.999993071,0.999937608,0.999968835,0.999994431,0.99987751,0.999446055,0.999034957,0.998474163,0.99846444,0.999365003,1.001025392,1.003623025,1
